1.740000 2.994348   0.46002716
1.750000 3.011003   0.46000029
1.760000 3.027169   0.46010084
1.770000 3.042831   0.46033163
1.780000 3.057974   0.46069493
1.790000 3.072585   0.46119240
1.800000 3.086650   0.46182509
1.810000 3.100156   0.46259335
1.820000 3.113090   0.46349687
1.830000 3.125441   0.46453465
1.840000 3.137195   0.46570495
1.850000 3.148341   0.46700531
1.860000 3.158869   0.46843257
1.870000 3.168768   0.46998281
1.880000 3.178028   0.47165142
1.890000 3.186639   0.47343308
1.900000 3.194594   0.47532181
1.910000 3.201883   0.47731094
1.920000 3.208500   0.47939323
1.930000 3.214437   0.48156081
1.940000 3.219689   0.48380531
1.950000 3.224249   0.48611784
1.960000 3.228113   0.48848911
1.970000 3.231278   0.49090941
1.980000 3.233739   0.49336874
1.990000 3.235495   0.49585683
2.000000 3.236542   0.49836322
2.010000 3.236881   0.50087735
2.020000 3.236511   0.50338859
2.030000 3.235432   0.50588632
2.040000 3.233645   0.50836004
2.050000 3.231153   0.51079937
2.060000 3.227957   0.51319417
2.070000 3.224061   0.51553461
2.080000 3.219470   0.51781116
2.090000 3.214188   0.52001476
2.100000 3.208221   0.52213677
2.110000 3.201574   0.52416908
2.120000 3.194255   0.52610415
2.130000 3.186271   0.52793503
2.140000 3.177631   0.52965542
2.150000 3.168342   0.53125968
2.160000 3.158415   0.53274285
2.170000 3.147860   0.53410069
2.180000 3.136686   0.53532969
2.190000 3.124906   0.53642705
2.200000 3.112529   0.53739069
2.210000 3.099569   0.53821926
2.220000 3.086038   0.53891214
2.230000 3.071948   0.53946936
2.240000 3.057314   0.53989166
2.250000 3.042147   0.54018040
2.260000 3.026463   0.54033757
2.270000 3.010275   0.54036576
2.280000 2.993598   0.54026808
2.290000 2.976447   0.54004817
2.300000 2.958836   0.53971012
2.310000 2.940781   0.53925848
2.320000 2.922297   0.53869815
2.330000 2.903399   0.53803439
2.340000 2.884103   0.53727273
2.350000 2.864424   0.53641898
2.360000 2.844378   0.53547912
2.370000 2.823980   0.53445932
2.380000 2.803246   0.53336584
2.390000 2.782191   0.53220504
2.400000 2.760832   0.53098330
2.410000 2.739183   0.52970700
2.420000 2.717260   0.52838249
2.430000 2.695077   0.52701604
2.440000 2.672651   0.52561383
2.450000 2.649996   0.52418190
2.460000 2.627126   0.52272613
2.470000 2.604056   0.52125224
2.480000 2.580801   0.51976573
2.490000 2.557375   0.51827190
2.500000 2.533790   0.51677580
2.510000 2.510062   0.51528225
2.520000 2.486204   0.51379580
2.530000 2.462228   0.51232076
2.540000 2.438147   0.51086113
2.550000 2.413974   0.50942066
2.560000 2.389721   0.50800284
2.570000 2.365400   0.50661084
2.580000 2.341023   0.50524760
2.590000 2.316601   0.50391577
2.600000 2.292145   0.50261772
2.610000 2.267666   0.50135557
2.620000 2.243174   0.50013121
2.630000 2.218679   0.49894624
2.640000 2.194191   0.49780206
2.650000 2.169719   0.49669981
2.660000 2.145272   0.49564045
2.670000 2.120860   0.49462470
2.680000 2.096490   0.49365310
2.690000 2.072171   0.49272600
2.700000 2.047911   0.49184357
2.710000 2.023716   0.49100584
2.720000 1.999595   0.49021267
2.730000 1.975554   0.48946378
2.740000 1.951599   0.48875876
2.750000 1.927738   0.48809709
2.760000 1.903975   0.48747815
2.770000 1.880318   0.48690121
2.780000 1.856770   0.48636544
2.790000 1.833338   0.48586997
2.800000 1.810026   0.48541382
2.810000 1.786838   0.48499599
2.820000 1.763780   0.48461540
2.830000 1.740855   0.48427094
2.840000 1.718067   0.48396145
2.850000 1.695420   0.48368577
2.860000 1.672918   0.48344269
2.870000 1.650562   0.48323099
2.880000 1.628357   0.48304945
2.890000 1.606304   0.48289685
2.900000 1.584408   0.48277194
2.910000 1.562668   0.48267350
2.920000 1.541089   0.48260031
2.930000 1.519672   0.48255117
2.940000 1.498418   0.48252489
2.950000 1.477329   0.48252028
2.960000 1.456407   0.48253621
2.970000 1.435653   0.48257153
2.980000 1.415067   0.48262515
2.990000 1.394651   0.48269598
3.000000 1.374405   0.48278299
3.010000 1.354331   0.48288514
3.020000 1.334428   0.48300145
3.030000 1.314697   0.48313097
3.040000 1.295137   0.48327276
3.050000 1.275750   0.48342594
3.060000 1.256535   0.48358964
3.070000 1.237492   0.48376304
3.080000 1.218621   0.48394534
3.090000 1.199921   0.48413579
3.100000 1.181392   0.48433364
3.110000 1.163033   0.48453821
3.120000 1.144844   0.48474883
3.130000 1.126824   0.48496486
3.140000 1.108972   0.48518571
3.150000 1.091287   0.48541080
3.160000 1.073768   0.48563958
3.170000 1.056415   0.48587154
3.180000 1.039226   0.48610619
3.190000 1.022200   0.48634307
3.200000 1.005335   0.48658175
3.210000 0.988631   0.48682182
3.220000 0.972086   0.48706289
3.230000 0.955699   0.48730461
3.240000 0.939468   0.48754663
3.250000 0.923391   0.48778865
3.260000 0.907468   0.48803036
3.270000 0.891697   0.48827150
3.280000 0.876075   0.48851181
3.290000 0.860602   0.48875105
3.300000 0.845275   0.48898901
3.310000 0.830093   0.48922548
3.320000 0.815055   0.48946028
3.330000 0.800157   0.48969325
3.340000 0.785400   0.48992423
3.350000 0.770780   0.49015307
3.360000 0.756296   0.49037966
3.370000 0.741945   0.49060388
3.380000 0.727727   0.49082563
3.390000 0.713639   0.49104482
3.400000 0.699679   0.49126137
3.410000 0.685846   0.49147521
3.420000 0.672136   0.49168627
3.430000 0.658549   0.49189453
3.440000 0.645082   0.49209992
3.450000 0.631734   0.49230241
3.460000 0.618502   0.49250199
3.470000 0.605384   0.49269863
3.480000 0.592378   0.49289232
3.490000 0.579482   0.49308305
3.500000 0.566694   0.49327083
3.510000 0.554013   0.49345566
3.520000 0.541436   0.49363755
3.530000 0.528960   0.49381652
3.540000 0.516584   0.49399259
3.550000 0.504306   0.49416578
3.560000 0.492124   0.49433612
3.570000 0.480036   0.49450364
3.580000 0.468039   0.49466838
3.590000 0.456132   0.49483038
3.600000 0.444312   0.49498967
3.610000 0.432577   0.49514631
3.620000 0.420926   0.49530033
3.630000 0.409355   0.49545179
3.640000 0.397864   0.49560074
3.650000 0.386451   0.49574722
3.660000 0.375112   0.49589130
3.670000 0.363846   0.49603302
3.680000 0.352650   0.49617245
3.690000 0.341524   0.49630965
3.700000 0.330464   0.49644467
3.710000 0.319469   0.49657758
3.720000 0.308537   0.49670843
3.730000 0.297665   0.49683729
3.740000 0.286851   0.49696422
3.750000 0.276094   0.49708928
3.760000 0.265391   0.49721255
3.770000 0.254741   0.49733409
3.780000 0.244141   0.49745395
3.790000 0.233589   0.49757221
3.800000 0.223084   0.49768893
3.810000 0.212622   0.49780419
3.820000 0.202203   0.49791804
3.830000 0.191824   0.49803055
3.840000 0.181483   0.49814179
3.850000 0.171178   0.49825184
3.860000 0.160907   0.49836074
3.870000 0.150668   0.49846859
3.880000 0.140459   0.49857543
3.890000 0.130278   0.49868134
3.900000 0.120123   0.49878639
3.910000 0.109991   0.49889065
3.920000 0.099882   0.49899418
3.930000 0.089793   0.49909705
3.940000 0.079722   0.49919932
3.950000 0.069666   0.49930108
3.960000 0.059625   0.49940238
3.970000 0.049595   0.49950329
3.980000 0.039576   0.49960389
3.990000 0.029564   0.49970423
4.000000 0.019558   0.49980439
4.010000 0.009557   0.49990444
4.020000 -0.000443   0.50000443
4.030000 -0.010443   0.50010445
4.040000 -0.020446   0.50020456
4.050000 -0.030452   0.50030483
4.060000 -0.040464   0.50040532
4.070000 -0.050485   0.50050610
4.080000 -0.060515   0.50060725
4.090000 -0.070558   0.50070882
4.100000 -0.080614   0.50081089
4.110000 -0.090687   0.50091353
4.120000 -0.100778   0.50101680
4.130000 -0.110889   0.50112077
4.140000 -0.121022   0.50122550
4.150000 -0.131179   0.50133108
4.160000 -0.141363   0.50143756
4.170000 -0.151574   0.50154502
4.180000 -0.161816   0.50165351
4.190000 -0.172090   0.50176312
4.200000 -0.182398   0.50187390
4.210000 -0.192743   0.50198593
4.220000 -0.203125   0.50209926
4.230000 -0.213548   0.50221398
4.240000 -0.224014   0.50233014
4.250000 -0.234523   0.50244782
4.260000 -0.245079   0.50256707
4.270000 -0.255684   0.50268797
4.280000 -0.266338   0.50281058
4.290000 -0.277046   0.50293496
4.300000 -0.287808   0.50306119
4.310000 -0.298626   0.50318933
4.320000 -0.309504   0.50331943
4.330000 -0.320442   0.50345157
4.340000 -0.331442   0.50358580
4.350000 -0.342508   0.50372218
4.360000 -0.353640   0.50386079
4.370000 -0.364842   0.50400166
4.380000 -0.376114   0.50414487
4.390000 -0.387460   0.50429047
4.400000 -0.398880   0.50443852
4.410000 -0.410378   0.50458906
4.420000 -0.421956   0.50474216
4.430000 -0.433614   0.50489785
4.440000 -0.445356   0.50505619
4.450000 -0.457184   0.50521722
4.460000 -0.469099   0.50538098
4.470000 -0.481104   0.50554752
4.480000 -0.493201   0.50571687
4.490000 -0.505391   0.50588907
4.500000 -0.517678   0.50606414
4.510000 -0.530062   0.50624212
4.520000 -0.542547   0.50642302
4.530000 -0.555133   0.50660686
4.540000 -0.567824   0.50679366
4.550000 -0.580621   0.50698342
4.560000 -0.593527   0.50717615
4.570000 -0.606542   0.50737184
4.580000 -0.619670   0.50757049
4.590000 -0.632913   0.50777209
4.600000 -0.646272   0.50797660
4.610000 -0.659749   0.50818400
4.620000 -0.673347   0.50839426
4.630000 -0.687067   0.50860732
4.640000 -0.700912   0.50882313
4.650000 -0.714883   0.50904163
4.660000 -0.728983   0.50926275
4.670000 -0.743213   0.50948639
4.680000 -0.757575   0.50971247
4.690000 -0.772071   0.50994087
4.700000 -0.786703   0.51017149
4.710000 -0.801473   0.51040417
4.720000 -0.816383   0.51063878
4.730000 -0.831434   0.51087516
4.740000 -0.846629   0.51111312
4.750000 -0.861968   0.51135249
4.760000 -0.877454   0.51159303
4.770000 -0.893089   0.51183454
4.780000 -0.908874   0.51207677
4.790000 -0.924811   0.51231945
4.800000 -0.940901   0.51256229
4.810000 -0.957146   0.51280500
4.820000 -0.973547   0.51304724
4.830000 -0.990106   0.51328867
4.840000 -1.006824   0.51352891
4.850000 -1.023703   0.51376757
4.860000 -1.040744   0.51400423
4.870000 -1.057947   0.51423843
4.880000 -1.075315   0.51446971
4.890000 -1.092849   0.51469756
4.900000 -1.110548   0.51492146
4.910000 -1.128415   0.51514083
4.920000 -1.146450   0.51535510
4.930000 -1.164654   0.51556365
4.940000 -1.183028   0.51576582
4.950000 -1.201572   0.51596094
4.960000 -1.220288   0.51614828
4.970000 -1.239174   0.51632711
4.980000 -1.258232   0.51649665
4.990000 -1.277463   0.51665608
5.000000 -1.296865   0.51680456
5.010000 -1.316439   0.51694122
5.020000 -1.336186   0.51706514
5.030000 -1.356104   0.51717539
5.040000 -1.376194   0.51727098
5.050000 -1.396455   0.51735092
5.060000 -1.416886   0.51741417
5.070000 -1.437487   0.51745967
5.080000 -1.458256   0.51748633
5.090000 -1.479193   0.51749303
5.100000 -1.500296   0.51747863
5.110000 -1.521565   0.51744197
5.120000 -1.542997   0.51738186
5.130000 -1.564590   0.51729711
5.140000 -1.586343   0.51718651
5.150000 -1.608254   0.51704884
5.160000 -1.630320   0.51688286
5.170000 -1.652539   0.51668735
5.180000 -1.674907   0.51646108
5.190000 -1.697423   0.51620283
5.200000 -1.720083   0.51591141
5.210000 -1.742883   0.51558561
5.220000 -1.765820   0.51522428
5.230000 -1.788889   0.51482629
5.240000 -1.812088   0.51439056
5.250000 -1.835411   0.51391605
5.260000 -1.858854   0.51340176
5.270000 -1.882411   0.51284678
5.280000 -1.906079   0.51225026
5.290000 -1.929850   0.51161143
5.300000 -1.953720   0.51092963
5.310000 -1.977683   0.51020428
5.320000 -2.001731   0.50943493
5.330000 -2.025859   0.50862124
5.340000 -2.050060   0.50776301
5.350000 -2.074326   0.50686020
5.360000 -2.098650   0.50591290
5.370000 -2.123024   0.50492139
5.380000 -2.147439   0.50388613
5.390000 -2.171888   0.50280776
5.400000 -2.196362   0.50168712
5.410000 -2.220851   0.50052528
5.420000 -2.245346   0.49932352
5.430000 -2.269838   0.49808336
5.440000 -2.294315   0.49680654
5.450000 -2.318769   0.49549508
5.460000 -2.343187   0.49415125
5.470000 -2.367560   0.49277757
5.480000 -2.391875   0.49137685
5.490000 -2.416121   0.48995215
5.500000 -2.440286   0.48850681
5.510000 -2.464358   0.48704447
5.520000 -2.488325   0.48556902
5.530000 -2.512172   0.48408463
5.540000 -2.535888   0.48259573
5.550000 -2.559459   0.48110702
5.560000 -2.582871   0.47962345
5.570000 -2.606110   0.47815021
5.580000 -2.629162   0.47669269
5.590000 -2.652014   0.47525652
5.600000 -2.674650   0.47384751
5.610000 -2.697055   0.47247162
5.620000 -2.719215   0.47113496
5.630000 -2.741114   0.46984376
5.640000 -2.762738   0.46860433
5.650000 -2.784071   0.46742303
5.660000 -2.805098   0.46630624
5.670000 -2.825803   0.46526031
5.680000 -2.846170   0.46429156
5.690000 -2.866184   0.46340619
5.700000 -2.885830   0.46261024
5.710000 -2.905092   0.46190961
5.720000 -2.923954   0.46130994
5.730000 -2.942400   0.46081660
5.740000 -2.960417   0.46043466
5.750000 -2.977987   0.46016880
5.760000 -2.995097   0.46002331
5.770000 -3.011731   0.46000203
5.780000 -3.027874   0.46010829
5.790000 -3.043513   0.46034491
5.800000 -3.058633   0.46071413
5.810000 -3.073220   0.46121759
5.820000 -3.087261   0.46185628
5.830000 -3.100742   0.46263055
5.840000 -3.113651   0.46354006
5.850000 -3.125975   0.46458375
5.860000 -3.137702   0.46575987
5.870000 -3.148821   0.46706594
5.880000 -3.159321   0.46849874
5.890000 -3.169192   0.47005433
5.900000 -3.178423   0.47172807
5.910000 -3.187006   0.47351461
5.920000 -3.194931   0.47540794
5.930000 -3.202191   0.47740136
5.940000 -3.208778   0.47948760
5.950000 -3.214684   0.48165877
5.960000 -3.219905   0.48390648
5.970000 -3.224435   0.48622182
5.980000 -3.228269   0.48859547
5.990000 -3.231402   0.49101771
6.000000 -3.233832   0.49347854
6.010000 -3.235556   0.49596766
6.020000 -3.236572   0.49847462
6.030000 -3.236880   0.50098885
6.040000 -3.236478   0.50349971
6.050000 -3.235368   0.50599660
6.060000 -3.233550   0.50846901
6.070000 -3.231026   0.51090658
6.080000 -3.227799   0.51329918
6.090000 -3.223873   0.51563698
6.100000 -3.219251   0.51791049
6.110000 -3.213938   0.52011065
6.120000 -3.207940   0.52222884
6.130000 -3.201264   0.52425700
6.140000 -3.193915   0.52618759
6.150000 -3.185902   0.52801371
6.160000 -3.177233   0.52972906
6.170000 -3.167916   0.53132805
6.180000 -3.157961   0.53280574
6.190000 -3.147377   0.53415795
6.200000 -3.136177   0.53538116
6.210000 -3.124369   0.53647262
6.220000 -3.111967   0.53743030
6.230000 -3.098981   0.53825287
6.240000 -3.085425   0.53893972
6.250000 -3.071311   0.53949094
6.260000 -3.056652   0.53990728
6.270000 -3.041462   0.54019014
6.280000 -3.025756   0.54034154
6.290000 -3.009546   0.54036407
6.300000 -2.992848   0.54026089
6.310000 -2.975676   0.54003565
6.320000 -2.958045   0.53969247
6.330000 -2.939971   0.53923590
6.340000 -2.921468   0.53867087
6.350000 -2.902552   0.53800264
6.360000 -2.883238   0.53723678
6.370000 -2.863543   0.53637908
6.380000 -2.843481   0.53543555
6.390000 -2.823067   0.53441234
6.400000 -2.802319   0.53331575
6.410000 -2.781251   0.53215211
6.420000 -2.759878   0.53092782
6.430000 -2.738217   0.52964924
6.440000 -2.716282   0.52832274
6.450000 -2.694088   0.52695458
6.460000 -2.671651   0.52555092
6.470000 -2.648986   0.52411780
6.480000 -2.626107   0.52266111
6.490000 -2.603029   0.52118655
6.500000 -2.579766   0.51969960
6.510000 -2.556332   0.51820557
6.520000 -2.532741   0.51670948
6.530000 -2.509007   0.51521615
6.540000 -2.485143   0.51373012
6.550000 -2.461162   0.51225568
6.560000 -2.437077   0.51079682
6.570000 -2.412900   0.50935729
6.580000 -2.388644   0.50794054
6.590000 -2.364321   0.50654976
6.600000 -2.339941   0.50518786
6.610000 -2.315518   0.50385747
6.620000 -2.291060   0.50256097
6.630000 -2.266580   0.50130047
6.640000 -2.242088   0.50007782
6.650000 -2.217593   0.49889463
6.660000 -2.193105   0.49775228
6.670000 -2.168634   0.49665192
6.680000 -2.144189   0.49559448
6.690000 -2.119779   0.49458068
6.700000 -2.095411   0.49361104
6.710000 -2.071094   0.49268592
6.720000 -2.046836   0.49180548
6.730000 -2.022645   0.49096973
6.740000 -1.998527   0.49017852
6.750000 -1.974490   0.48943159
6.760000 -1.950539   0.48872850
6.770000 -1.926682   0.48806875
6.780000 -1.902924   0.48745168
6.790000 -1.879271   0.48687658
6.800000 -1.855728   0.48634262
6.810000 -1.832301   0.48584892
6.820000 -1.808995   0.48539449
6.830000 -1.785813   0.48497833
6.840000 -1.762761   0.48459937
6.850000 -1.739842   0.48425648
6.860000 -1.717060   0.48394852
6.870000 -1.694419   0.48367431
6.880000 -1.671923   0.48343264
6.890000 -1.649574   0.48322231
6.900000 -1.627376   0.48304208
6.910000 -1.605330   0.48289073
6.920000 -1.583440   0.48276702
6.930000 -1.561708   0.48266973
6.940000 -1.540136   0.48259763
6.950000 -1.518726   0.48254953
6.960000 -1.497480   0.48252423
6.970000 -1.476398   0.48252056
6.980000 -1.455483   0.48253737
6.990000 -1.434736   0.48257353
7.000000 -1.414158   0.48262793
7.010000 -1.393750   0.48269951
7.020000 -1.373512   0.48278720
7.030000 -1.353445   0.48289001
7.040000 -1.333549   0.48300692
7.050000 -1.313826   0.48313700
7.060000 -1.294274   0.48327932
7.070000 -1.274895   0.48343298
7.080000 -1.255687   0.48359713
7.090000 -1.236652   0.48377094
7.100000 -1.217788   0.48395362
7.110000 -1.199096   0.48414441
7.120000 -1.180574   0.48434258
7.130000 -1.162223   0.48454743
7.140000 -1.144041   0.48475830
7.150000 -1.126029   0.48497456
7.160000 -1.108184   0.48519561
7.170000 -1.090507   0.48542087
7.180000 -1.072995   0.48564980
7.190000 -1.055649   0.48588189
7.200000 -1.038468   0.48611665
7.210000 -1.021448   0.48635362
7.220000 -1.004591   0.48659237
7.230000 -0.987894   0.48683249
7.240000 -0.971356   0.48707360
7.250000 -0.954976   0.48731534
7.260000 -0.938752   0.48755737
7.270000 -0.922682   0.48779938
7.280000 -0.906766   0.48804107
7.290000 -0.891001   0.48828218
7.300000 -0.875386   0.48852244
7.310000 -0.859919   0.48876163
7.320000 -0.844599   0.48899952
7.330000 -0.829423   0.48923593
7.340000 -0.814391   0.48947065
7.350000 -0.799500   0.48970354
7.360000 -0.784749   0.48993442
7.370000 -0.770135   0.49016317
7.380000 -0.755656   0.49038966
7.390000 -0.741312   0.49061377
7.400000 -0.727100   0.49083541
7.410000 -0.713017   0.49105448
7.420000 -0.699063   0.49127091
7.430000 -0.685235   0.49148462
7.440000 -0.671531   0.49169557
7.450000 -0.657949   0.49190369
7.460000 -0.644488   0.49210896
7.470000 -0.631145   0.49231132
7.480000 -0.617917   0.49251077
7.490000 -0.604804   0.49270728
7.500000 -0.591804   0.49290084
7.510000 -0.578913   0.49309144
7.520000 -0.566130   0.49327909
7.530000 -0.553453   0.49346379
7.540000 -0.540880   0.49364555
7.550000 -0.528409   0.49382439
7.560000 -0.516038   0.49400033
7.570000 -0.503764   0.49417339
7.580000 -0.491586   0.49434361
7.590000 -0.479502   0.49451101
7.600000 -0.467509   0.49467562
7.610000 -0.455606   0.49483750
7.620000 -0.443789   0.49499668
7.630000 -0.432059   0.49515319
7.640000 -0.420411   0.49530710
7.650000 -0.408844   0.49545845
7.660000 -0.397357   0.49560728
7.670000 -0.385946   0.49575366
7.680000 -0.374610   0.49589763
7.690000 -0.363348   0.49603925
7.700000 -0.352155   0.49617859
7.710000 -0.341032   0.49631568
7.720000 -0.329975   0.49645061
7.730000 -0.318983   0.49658342
7.740000 -0.308053   0.49671418
7.750000 -0.297184   0.49684296
7.760000 -0.286373   0.49696980
7.770000 -0.275618   0.49709479
7.780000 -0.264918   0.49721798
7.790000 -0.254270   0.49733944
7.800000 -0.243672   0.49745923
7.810000 -0.233122   0.49757742
7.820000 -0.222619   0.49769407
7.830000 -0.212159   0.49780926
7.840000 -0.201742   0.49792305
7.850000 -0.191364   0.49803551
7.860000 -0.181025   0.49814670
7.870000 -0.170721   0.49825669
7.880000 -0.160452   0.49836555
7.890000 -0.150214   0.49847335
7.900000 -0.140007   0.49858015
7.910000 -0.129827   0.49868602
7.920000 -0.119673   0.49879103
7.930000 -0.109543   0.49889525
7.940000 -0.099434   0.49899875
7.950000 -0.089346   0.49910159
7.960000 -0.079276   0.49920385
7.970000 -0.069221   0.49930558
7.980000 -0.059180   0.49940686
7.990000 -0.049151   0.49950776
8.000000 -0.039132   0.49960834
8.010000 -0.029120   0.49970868
8.020000 -0.019115   0.49980883
8.030000 -0.009113   0.49990887
8.040000 0.000887   0.50000887
8.050000 0.010887   0.50010889
8.060000 0.020889   0.50020900
8.070000 0.030896   0.50030928
8.080000 0.040908   0.50040978
8.090000 0.050929   0.50051058
8.100000 0.060960   0.50061174
8.110000 0.071003   0.50071333
8.120000 0.081061   0.50081543
8.130000 0.091134   0.50091809
8.140000 0.101226   0.50102139
8.150000 0.111338   0.50112539
8.160000 0.121472   0.50123017
8.170000 0.131630   0.50133578
8.180000 0.141815   0.50144231
8.190000 0.152028   0.50154981
8.200000 0.162271   0.50165835
8.210000 0.172546   0.50176801
8.220000 0.182856   0.50187884
8.230000 0.193202   0.50199092
8.240000 0.203587   0.50210432
8.250000 0.214011   0.50221910
8.260000 0.224479   0.50233533
8.270000 0.234990   0.50245307
8.280000 0.245548   0.50257239
8.290000 0.256155   0.50269337
8.300000 0.266812   0.50281606
8.310000 0.277522   0.50294052
8.320000 0.288286   0.50306683
8.330000 0.299108   0.50319505
8.340000 0.309987   0.50332525
8.350000 0.320928   0.50345747
8.360000 0.331932   0.50359180
8.370000 0.343000   0.50372828
8.380000 0.354136   0.50386698
8.390000 0.365340   0.50400796
8.400000 0.376616   0.50415128
8.410000 0.387965   0.50429699
8.420000 0.399389   0.50444514
8.430000 0.410890   0.50459580
8.440000 0.422471   0.50474900
8.450000 0.434133   0.50490481
8.460000 0.445879   0.50506327
8.470000 0.457710   0.50522442
8.480000 0.469630   0.50538831
