3.610000 0.513030  -9.34042806
3.620000 0.512064  -9.33952493
3.630000 0.511196  -9.33845477
3.640000 0.510429  -9.33722907
3.650000 0.509767  -9.33586234
3.660000 0.509211  -9.33437193
3.670000 0.508763  -9.33277776
3.680000 0.508425  -9.33110193
3.690000 0.508199  -9.32936827
3.700000 0.508085  -9.32760187
3.710000 0.508083  -9.32582856
3.720000 0.508193  -9.32407428
3.730000 0.508416  -9.32236461
3.740000 0.508750  -9.32072413
3.750000 0.509194  -9.31917595
3.760000 0.509747  -9.31774125
3.770000 0.510406  -9.31643882
3.780000 0.511169  -9.31528477
3.790000 0.512034  -9.31429226
3.800000 0.512997  -9.31347134
3.810000 0.514055  -9.31282888
3.820000 0.515205  -9.31236856
3.830000 0.516442  -9.31209098
