4.420000 0.600676  -9.33207927
4.430000 0.600674  -9.33207928
4.440000 0.600603  -9.33207955
4.450000 0.600463  -9.33208007
4.460000 0.600255  -9.33208086
4.470000 0.599979  -9.33208192
4.480000 0.599635  -9.33208324
4.490000 0.599223  -9.33208484
4.500000 0.598744  -9.33208671
4.510000 0.598198  -9.33208888
4.520000 0.597585  -9.33209133
4.530000 0.596906  -9.33209409
4.540000 0.596162  -9.33209716
4.550000 0.595353  -9.33210055
4.560000 0.594480  -9.33210427
4.570000 0.593543  -9.33210832
4.580000 0.592544  -9.33211272
4.590000 0.591483  -9.33211748
4.600000 0.590362  -9.33212260
4.610000 0.589181  -9.33212809
4.620000 0.587942  -9.33213396
4.630000 0.586646  -9.33214020
4.640000 0.585293  -9.33214683
4.650000 0.583887  -9.33215384
4.660000 0.582427  -9.33216122
4.670000 0.580917  -9.33216898
4.680000 0.579356  -9.33217710
4.690000 0.577748  -9.33218556
4.700000 0.576095  -9.33219435
4.710000 0.574397  -9.33220343
4.720000 0.572658  -9.33221278
4.730000 0.570880  -9.33222235
4.740000 0.569064  -9.33223209
4.750000 0.567215  -9.33224195
4.760000 0.565334  -9.33225187
4.770000 0.563424  -9.33226177
4.780000 0.561488  -9.33227156
4.790000 0.559529  -9.33228115
4.800000 0.557551  -9.33229045
4.810000 0.555557  -9.33229933
4.820000 0.553550  -9.33230768
4.830000 0.551534  -9.33231537
4.840000 0.549513  -9.33232226
4.850000 0.547490  -9.33232822
4.860000 0.545470  -9.33233309
4.870000 0.543457  -9.33233675
4.880000 0.541455  -9.33233904
4.890000 0.539469  -9.33233983
4.900000 0.537503  -9.33233899
4.910000 0.535561  -9.33233642
4.920000 0.533649  -9.33233201
4.930000 0.531772  -9.33232569
4.940000 0.529933  -9.33231741
4.950000 0.528138  -9.33230717
4.960000 0.526391  -9.33229497
4.970000 0.524698  -9.33228087
4.980000 0.523063  -9.33226498
4.990000 0.521492  -9.33224744
5.000000 0.519988  -9.33222843
5.010000 0.518557  -9.33220820
5.020000 0.517202  -9.33218700
5.030000 0.515929  -9.33216516
5.040000 0.514740  -9.33214303
5.050000 0.513641  -9.33212097
5.060000 0.512635  -9.33209939
5.070000 0.511726  -9.33207868
5.080000 0.510915  -9.33205925
5.090000 0.510208  -9.33204148
5.100000 0.509605  -9.33202576
5.110000 0.509108  -9.33201241
5.120000 0.508721  -9.33200171
5.130000 0.508444  -9.33199392
5.140000 0.508278  -9.33198919
5.150000 0.508224  -9.33198764
5.160000 0.508282  -9.33198930
5.170000 0.508451  -9.33199413
5.180000 0.508732  -9.33200202
5.190000 0.509123  -9.33201281
5.200000 0.509623  -9.33202624
5.210000 0.510229  -9.33204204
5.220000 0.510941  -9.33205986
5.230000 0.511754  -9.33207934
5.240000 0.512667  -9.33210009
5.250000 0.513676  -9.33212170
5.260000 0.514778  -9.33214376
5.270000 0.515969  -9.33216589
5.280000 0.517245  -9.33218771
5.290000 0.518603  -9.33220888
5.300000 0.520037  -9.33222908
5.310000 0.521543  -9.33224804
5.320000 0.523116  -9.33226553
5.330000 0.524753  -9.33228137
5.340000 0.526448  -9.33229540
5.350000 0.528196  -9.33230754
5.360000 0.529993  -9.33231772
5.370000 0.531833  -9.33232593
5.380000 0.533712  -9.33233218
5.390000 0.535625  -9.33233653
5.400000 0.537567  -9.33233905
5.410000 0.539534  -9.33233983
5.420000 0.541521  -9.33233899
5.430000 0.543523  -9.33233665
5.440000 0.545537  -9.33233295
5.450000 0.547557  -9.33232804
5.460000 0.549579  -9.33232205
5.470000 0.551601  -9.33231512
5.480000 0.553616  -9.33230741
5.490000 0.555623  -9.33229904
5.500000 0.557617  -9.33229015
5.510000 0.559595  -9.33228084
5.520000 0.561552  -9.33227124
5.530000 0.563487  -9.33226144
5.540000 0.565396  -9.33225154
5.550000 0.567277  -9.33224163
5.560000 0.569125  -9.33223177
5.570000 0.570939  -9.33222203
5.580000 0.572716  -9.33221246
5.590000 0.574454  -9.33220313
5.600000 0.576150  -9.33219405
5.610000 0.577802  -9.33218528
5.620000 0.579409  -9.33217683
5.630000 0.580967  -9.33216872
5.640000 0.582476  -9.33216097
5.650000 0.583934  -9.33215360
5.660000 0.585339  -9.33214660
5.670000 0.586689  -9.33213999
5.680000 0.587984  -9.33213376
5.690000 0.589221  -9.33212790
5.700000 0.590400  -9.33212242
5.710000 0.591519  -9.33211732
5.720000 0.592578  -9.33211257
5.730000 0.593575  -9.33210818
5.740000 0.594510  -9.33210414
5.750000 0.595381  -9.33210043
5.760000 0.596188  -9.33209706
5.770000 0.596930  -9.33209400
5.780000 0.597606  -9.33209125
5.790000 0.598217  -9.33208880
5.800000 0.598761  -9.33208665
5.810000 0.599238  -9.33208478
5.820000 0.599648  -9.33208319
5.830000 0.599989  -9.33208188
5.840000 0.600263  -9.33208083
5.850000 0.600469  -9.33208005
5.860000 0.600606  -9.33207953
5.870000 0.600675  -9.33207927
5.880000 0.600675  -9.33207927
5.890000 0.600607  -9.33207953
5.900000 0.600470  -9.33208005
5.910000 0.600265  -9.33208083
5.920000 0.599991  -9.33208187
5.930000 0.599650  -9.33208318
5.940000 0.599241  -9.33208477
5.950000 0.598764  -9.33208664
5.960000 0.598220  -9.33208879
5.970000 0.597610  -9.33209123
5.980000 0.596934  -9.33209398
5.990000 0.596192  -9.33209704
6.000000 0.595386  -9.33210041
6.010000 0.594515  -9.33210412
6.020000 0.593581  -9.33210816
6.030000 0.592584  -9.33211255
6.040000 0.591526  -9.33211729
6.050000 0.590407  -9.33212239
6.060000 0.589229  -9.33212787
6.070000 0.587992  -9.33213372
6.080000 0.586697  -9.33213995
6.090000 0.585347  -9.33214656
6.100000 0.583943  -9.33215356
6.110000 0.582485  -9.33216093
6.120000 0.580977  -9.33216867
6.130000 0.579418  -9.33217678
6.140000 0.577812  -9.33218523
6.150000 0.576160  -9.33219400
6.160000 0.574464  -9.33220307
6.170000 0.572727  -9.33221241
6.180000 0.570950  -9.33222197
6.190000 0.569136  -9.33223171
6.200000 0.567288  -9.33224157
6.210000 0.565408  -9.33225148
6.220000 0.563499  -9.33226138
6.230000 0.561564  -9.33227118
6.240000 0.559606  -9.33228078
6.250000 0.557629  -9.33229009
6.260000 0.555635  -9.33229899
6.270000 0.553629  -9.33230736
6.280000 0.551613  -9.33231508
6.290000 0.549592  -9.33232201
6.300000 0.547569  -9.33232800
6.310000 0.545549  -9.33233292
6.320000 0.543536  -9.33233663
6.330000 0.541533  -9.33233898
6.340000 0.539546  -9.33233983
6.350000 0.537579  -9.33233906
6.360000 0.535637  -9.33233655
6.370000 0.533724  -9.33233222
6.380000 0.531844  -9.33232597
6.390000 0.530004  -9.33231777
6.400000 0.528207  -9.33230760
6.410000 0.526458  -9.33229548
6.420000 0.524763  -9.33228146
6.430000 0.523126  -9.33226564
6.440000 0.521552  -9.33224816
6.450000 0.520045  -9.33222920
6.460000 0.518611  -9.33220901
6.470000 0.517253  -9.33218785
6.480000 0.515977  -9.33216603
6.490000 0.514785  -9.33214390
6.500000 0.513683  -9.33212183
6.510000 0.512673  -9.33210022
6.520000 0.511759  -9.33207947
6.530000 0.510945  -9.33205998
6.540000 0.510233  -9.33204214
6.550000 0.509626  -9.33202633
6.560000 0.509126  -9.33201288
6.570000 0.508734  -9.33200208
6.580000 0.508453  -9.33199417
6.590000 0.508282  -9.33198932
6.600000 0.508224  -9.33198764
6.610000 0.508277  -9.33198917
6.620000 0.508443  -9.33199388
6.630000 0.508719  -9.33200166
6.640000 0.509106  -9.33201233
6.650000 0.509601  -9.33202567
6.660000 0.510204  -9.33204138
